num_of_agents,items_per_agent,value_noise_ratio,alpha,algorithm,seed,success,max_overload,runtime,num_items,instance_size
20,3,0.3,0.6,hffd_nadav,0,1,-0.1372540855829243,0.0008613539976067,60,1200
20,3,0.3,0.6,hffd_nadav,1,1,-0.3320028812773472,0.0008580519934184,60,1200
20,3,0.3,0.6,hffd_nadav,2,1,-0.1110662677227622,0.0008621680026408,60,1200
20,3,0.6,0.6,hffd,0,1,-0.0895363095278867,0.0057762780052144,60,1200
20,3,0.6,0.6,hffd,1,1,-0.7096538739888558,0.0068816350103588,60,1200
20,3,0.6,0.6,hffd,2,1,-0.3376748010436898,0.0059768720093416,60,1200
20,3,0.6,0.6,hffd_nadav,0,1,-0.30068315862556,0.0008903700072551,60,1200
20,3,0.6,0.6,hffd_nadav,1,1,-0.1665042257044859,0.0008773270092206,60,1200
20,3,0.6,0.6,hffd_nadav,2,1,-0.003483449790238,0.0008086070010904,60,1200
20,3,0.6,0.8,hffd,0,1,-0.5427346521093455,0.005537852004636,60,1200
20,3,0.6,0.8,hffd,1,1,-0.0364376541252795,0.0061960690072737,60,1200
20,3,0.6,0.8,hffd,2,1,-0.268459787558811,0.0064532250107731,60,1200
20,3,0.6,0.8,hffd_nadav,0,1,-0.0406692359006228,0.0008266479999292,60,1200
20,3,0.6,0.8,hffd_nadav,1,1,-0.1354043249618257,0.0008530890045221,60,1200
20,3,0.6,0.8,hffd_nadav,2,1,-0.2932292215748759,0.0008415279880864,60,1200
20,3,0.6,1.0,hffd,0,1,-0.0395290838948483,0.0060549189947778,60,1200
20,3,0.6,1.0,hffd,1,1,-0.1238960516531904,0.0056962859962368,60,1200
20,3,0.6,1.0,hffd,2,1,-0.9760783019829092,0.0075573469948722,60,1200
20,3,0.6,1.0,hffd_nadav,0,1,-0.0578971632560012,0.0008193889952963,60,1200
20,3,0.6,1.0,hffd_nadav,1,1,-0.0171499704508448,0.0007686410099267,60,1200
20,3,0.6,1.0,hffd_nadav,2,1,-0.3246860099170021,0.0008227469952544,60,1200
20,3,0.6,1.2,hffd,0,1,-0.0428464978805323,0.0050799049931811,60,1200
20,3,0.6,1.2,hffd,1,1,-0.490664682635014,0.0055957410077098,60,1200
20,3,0.6,1.2,hffd,2,1,-0.3124977499115005,0.0053334859985625,60,1200
20,3,0.6,1.2,hffd_nadav,0,1,-0.54341924740433,0.0011860300000989,60,1200
20,3,0.6,1.2,hffd_nadav,1,1,-0.4709387508451357,0.0008214219997171,60,1200
20,3,0.6,1.2,hffd_nadav,2,1,-0.0422752531516152,0.0008195769914891,60,1200
20,6,0.0,0.6,hffd,0,1,-0.7299999999999898,0.0145202540006721,120,2400
20,6,0.0,0.6,hffd,1,1,-0.7699999999999818,0.0148477499897126,120,2400
20,6,0.0,0.6,hffd,2,1,-0.5600000000000023,0.013022662998992,120,2400
20,6,0.0,0.6,hffd_nadav,0,1,-0.7299999999999898,0.0017507539887446,120,2400
20,6,0.0,0.6,hffd_nadav,1,1,-0.7699999999999818,0.0025575909967301,120,2400
20,6,0.0,0.6,hffd_nadav,2,1,-0.5600000000000023,0.0013530479918699,120,2400
20,6,0.1,0.6,hffd,0,1,-0.318057521115918,0.0135601160000078,120,2400
20,6,0.1,0.6,hffd,1,1,-0.0923632270802841,0.0129301940032746,120,2400
20,6,0.1,0.6,hffd,2,1,-0.1650123868077742,0.0143583249882794,120,2400
20,6,0.1,0.6,hffd_nadav,0,1,-0.030491309654252,0.0019396799907553,120,2400
20,6,0.1,0.6,hffd_nadav,1,1,-0.0501136615581856,0.0018637760076671,120,2400
20,6,0.1,0.6,hffd_nadav,2,1,-0.0161376756154538,0.0030553489923477,120,2400
20,6,0.1,0.8,hffd,0,1,-0.1058724670459128,0.0397602170123718,120,2400
20,6,0.1,0.8,hffd,1,1,-0.0913617428942075,0.0246551799937151,120,2400
20,6,0.1,0.8,hffd,2,1,-0.1779351940193123,0.0193902940081898,120,2400
20,6,0.1,0.8,hffd_nadav,0,1,-0.056971896459288,0.0014561530115315,120,2400
20,6,0.1,0.8,hffd_nadav,1,1,-0.0235598093963744,0.001484436012106,120,2400
20,6,0.1,0.8,hffd_nadav,2,1,-0.0060894373682458,0.0024613830028101,120,2400
20,6,0.1,1.0,hffd,0,1,-0.041149880410046,0.0164467730064643,120,2400
20,6,0.1,1.0,hffd,1,1,-0.0789814372330965,0.0170563459978438,120,2400
20,6,0.1,1.0,hffd,2,1,-0.192525670171733,0.0159880330029409,120,2400
20,6,0.1,1.0,hffd_nadav,0,1,-0.1860947317156842,0.0026517220103414,120,2400
20,6,0.1,1.0,hffd_nadav,1,1,-0.3424249035389834,0.0014450180024141,120,2400
20,6,0.1,1.0,hffd_nadav,2,1,-0.0291480503937577,0.0013602909893961,120,2400
20,6,0.1,1.2,hffd,0,1,-0.049806444088233,0.0156013069936307,120,2400
20,6,0.1,1.2,hffd,1,1,-0.0643741294650226,0.0156984350032871,120,2400
20,6,0.1,1.2,hffd,2,1,-0.0131675502393022,0.0156442240113392,120,2400
20,6,0.1,1.2,hffd_nadav,0,1,-0.3170152387199323,0.0013403639895841,120,2400
20,6,0.1,1.2,hffd_nadav,1,1,-0.0981454290795795,0.0012531969987321,120,2400
20,6,0.1,1.2,hffd_nadav,2,1,-0.06553157315318,0.0014589989878004,120,2400
20,6,0.3,0.6,hffd,0,1,-0.5780044091874572,0.0138121549971401,120,2400
20,6,0.3,0.6,hffd,1,1,-0.2841707066773153,0.0149191679956857,120,2400
20,6,0.3,0.6,hffd,2,1,-0.0334270509924863,0.0141202100057853,120,2400
20,6,0.3,0.6,hffd_nadav,0,1,-0.1658285913891006,0.0013661389966728,120,2400
20,6,0.3,0.6,hffd_nadav,1,1,-0.0779163133996689,0.0013787579955533,120,2400
20,6,0.3,0.6,hffd_nadav,2,1,-0.1239927634131845,0.0011990219936706,120,2400
20,6,0.6,0.6,hffd,0,1,-0.131262280212951,0.0139231950015528,120,2400
20,6,0.6,0.6,hffd,1,1,-0.117420386655425,0.0145371730031911,120,2400
20,6,0.6,0.6,hffd,2,1,-0.0882493421894423,0.0164690270030405,120,2400
20,6,0.6,0.6,hffd_nadav,0,1,-0.0156303302904063,0.001321570991422,120,2400
20,6,0.6,0.6,hffd_nadav,1,1,-0.7240645448036673,0.0012614360020961,120,2400
20,6,0.6,0.6,hffd_nadav,2,1,-0.2553370453811681,0.0013153260078979,120,2400
20,6,0.6,0.8,hffd,0,1,-0.2832841361266673,0.014770973008126,120,2400
20,6,0.6,0.8,hffd,1,1,-0.1483080834796055,0.0163475070003187,120,2400
20,6,0.6,0.8,hffd,2,1,-0.0080474605705376,0.0155396460031624,120,2400
20,6,0.6,0.8,hffd_nadav,0,1,-0.138015928311745,0.0012974720011698,120,2400
20,6,0.6,0.8,hffd_nadav,1,1,-0.2130124830716226,0.0013709330087294,120,2400
20,6,0.6,0.8,hffd_nadav,2,1,-0.1736017756103933,0.0014253730041673,120,2400
20,6,0.6,1.0,hffd,0,1,-0.4696993410626646,0.0144053530093515,120,2400
20,6,0.6,1.0,hffd,1,1,-0.0672852257359295,0.015786706993822,120,2400
20,6,0.6,1.0,hffd,2,1,-0.0156526209503908,0.0167020259978016,120,2400
20,6,0.6,1.0,hffd_nadav,0,1,-0.4429178069358386,0.0013545450055971,120,2400
20,6,0.6,1.0,hffd_nadav,1,1,-0.1501512228705337,0.001682777001406,120,2400
20,6,0.6,1.0,hffd_nadav,2,1,-0.2510907861067153,0.0013184709969209,120,2400
20,6,0.6,1.2,hffd,0,1,-0.5024760038645013,0.0343846759933512,120,2400
20,6,0.6,1.2,hffd,1,1,-0.3607029743057524,0.0184436670097056,120,2400
20,6,0.6,1.2,hffd,2,1,-0.1778701635431048,0.0173907529970165,120,2400
20,6,0.6,1.2,hffd_nadav,0,1,-0.0786868376007987,0.0013600029924418,120,2400
20,6,0.6,1.2,hffd_nadav,1,1,-0.4962965264155627,0.0014060029934626,120,2400
20,6,0.6,1.2,hffd_nadav,2,1,-0.4848216011678801,0.0013696649984922,120,2400
20,12,0.0,0.6,hffd,0,1,-0.9499999999999886,0.0364858009997988,240,4800
20,12,0.0,0.6,hffd,1,1,-0.1799999999999499,0.0363594199880026,240,4800
20,12,0.0,0.6,hffd,2,1,-0.1399999999999863,0.0389056440035346,240,4800
20,12,0.0,0.6,hffd_nadav,0,1,-0.9499999999999886,0.0024634470028104,240,4800
20,12,0.0,0.6,hffd_nadav,1,1,-0.1799999999999499,0.0038239749992499,240,4800
20,12,0.0,0.6,hffd_nadav,2,1,-0.1399999999999863,0.0022987450065556,240,4800
20,12,0.0,0.8,hffd,0,1,-0.6000000000000227,0.0414790990034816,240,4800
20,12,0.0,0.8,hffd,1,1,-0.2400000000000091,0.04047772398917,240,4800
20,12,0.0,0.8,hffd,2,1,-0.5200000000000955,0.0401500849984586,240,4800
20,12,0.0,0.8,hffd_nadav,0,1,-0.6000000000000227,0.0025093370059039,240,4800
20,12,0.0,0.8,hffd_nadav,1,1,-0.2400000000000091,0.002355285003432,240,4800
20,12,0.0,0.8,hffd_nadav,2,1,-0.5200000000000955,0.0027207109960727,240,4800
20,12,0.0,1.0,hffd,0,1,-0.25,0.0465432769997278,240,4800
20,12,0.0,1.0,hffd,1,1,-0.2999999999999545,0.0461598090041661,240,4800
20,12,0.0,1.0,hffd,2,1,-0.8999999999999773,0.046163726990926,240,4800
20,12,0.0,1.0,hffd_nadav,0,1,-0.25,0.0030071299988776,240,4800
20,12,0.0,1.0,hffd_nadav,1,1,-0.2999999999999545,0.0024194290017476,240,4800
20,12,0.0,1.0,hffd_nadav,2,1,-0.8999999999999773,0.0034836160048143,240,4800
20,12,0.0,1.2,hffd,0,1,-0.8999999999999773,0.0473979789967415,240,4800
20,12,0.0,1.2,hffd,1,1,-0.3599999999998999,0.047927243009326,240,4800
20,12,0.0,1.2,hffd,2,1,-0.2799999999999727,0.049818588013295,240,4800
20,12,0.0,1.2,hffd_nadav,0,1,-0.8999999999999773,0.0022732020006515,240,4800
20,12,0.0,1.2,hffd_nadav,1,1,-0.3599999999998999,0.0023052769975038,240,4800
20,12,0.0,1.2,hffd_nadav,2,1,-0.2799999999999727,0.0027181759942322,240,4800
20,12,0.1,0.6,hffd,0,1,-0.0792488148514394,0.0390664649894461,240,4800
20,12,0.1,0.6,hffd,1,1,-0.0392249043954393,0.0348385679972125,240,4800
20,12,0.1,0.6,hffd,2,1,-0.045860006255566,0.0388311129936482,240,4800
20,12,0.1,0.6,hffd_nadav,0,1,-0.0077623504272423,0.002573609992396,240,4800
20,12,0.1,0.6,hffd_nadav,1,1,-0.0860388182019846,0.0033250589913222,240,4800
20,12,0.1,0.6,hffd_nadav,2,1,-0.0419827796487766,0.0024486979964422,240,4800
20,12,0.1,0.8,hffd,0,1,-0.0898752453215365,0.0404000749986153,240,4800
20,12,0.1,0.8,hffd,1,1,-0.1669305783445906,0.0434177139977691,240,4800
20,12,0.1,0.8,hffd,2,1,-0.0142394899047531,0.0431948879995616,240,4800
20,12,0.1,0.8,hffd_nadav,0,1,-0.3793136364922702,0.0032514729973627,240,4800
20,12,0.1,0.8,hffd_nadav,1,1,-0.0028934199731338,0.0025713650102261,240,4800
20,12,0.1,0.8,hffd_nadav,2,1,-0.0327103086070792,0.0030874410003889,240,4800
20,12,0.1,1.0,hffd,0,1,-0.0068391436525416,0.0526299000048311,240,4800
20,12,0.1,1.0,hffd,1,1,-0.0825904051861243,0.0438775560032809,240,4800
20,12,0.1,1.0,hffd,2,1,-0.2884389166733854,0.0464577230013674,240,4800
20,12,0.1,1.0,hffd_nadav,0,1,-0.2946534606999194,0.0029300320020411,240,4800
20,12,0.1,1.0,hffd_nadav,1,1,-0.103627063953354,0.0025982929946621,240,4800
20,12,0.1,1.0,hffd_nadav,2,1,-0.0630387621500858,0.0024438349937554,240,4800
20,12,0.1,1.2,hffd,0,1,-0.0239771927853098,0.046417757999734,240,4800
20,12,0.1,1.2,hffd,1,1,-0.2617495663412228,0.0469035060086753,240,4800
20,12,0.1,1.2,hffd,2,1,-0.0436235344508304,0.0498625619948143,240,4800
20,12,0.1,1.2,hffd_nadav,0,1,-0.0581901081845899,0.0034787579934345,240,4800
20,12,0.1,1.2,hffd_nadav,1,1,-0.015513906863589,0.0024456649989588,240,4800
20,12,0.1,1.2,hffd_nadav,2,1,-0.0376809761712593,0.0025475200091023,240,4800
20,12,0.3,0.6,hffd,0,1,-0.0285266286116439,0.0401701160008087,240,4800
20,12,0.3,0.6,hffd,1,1,-0.1241847270232483,0.0389431889925617,240,4800
20,12,0.3,0.6,hffd,2,1,-0.1208196796643505,0.0370311180013231,240,4800
20,12,0.3,0.6,hffd_nadav,0,1,-0.1280304873442901,0.0024200470070354,240,4800
20,12,0.3,0.6,hffd_nadav,1,1,-0.2652895900804992,0.0024150230019586,240,4800
20,12,0.3,0.6,hffd_nadav,2,1,-0.1895146558550209,0.0027341329987393,240,4800
20,12,0.3,0.8,hffd,0,1,-0.007987278436417,0.0454109810088994,240,4800
20,12,0.3,0.8,hffd,1,1,-0.0157674961732254,0.0449065540014999,240,4800
20,12,0.3,0.8,hffd,2,1,-0.4653070927363387,0.0437710389960557,240,4800
20,12,0.3,0.8,hffd_nadav,0,1,-0.2578569827163619,0.0036289109993958,240,4800
20,12,0.3,0.8,hffd_nadav,1,1,-0.0258279435679469,0.0027510189975146,240,4800
20,12,0.3,0.8,hffd_nadav,2,1,-0.0089130736658944,0.0025485899968771,240,4800
20,12,0.3,1.0,hffd,0,1,-0.1093210935761135,0.0505154569982551,240,4800
20,12,0.3,1.0,hffd,1,1,-0.0245724087815233,0.0457888050004839,240,4800
20,12,0.3,1.0,hffd,2,1,-0.0982108937325847,0.044958985003177,240,4800
20,12,0.3,1.0,hffd_nadav,0,1,-0.0406896764700377,0.0025951900024665,240,4800
20,12,0.3,1.0,hffd_nadav,1,1,-0.0666028774470532,0.0032811149867484,240,4800
20,12,0.3,1.0,hffd_nadav,2,1,-0.0185020933384976,0.0026409679994685,240,4800
20,12,0.3,1.2,hffd,0,1,-0.0204769527060761,0.0476473680027993,240,4800
20,12,0.3,1.2,hffd,1,1,-0.1648914039243436,0.0495643390022451,240,4800
20,12,0.3,1.2,hffd,2,1,-0.0963828840509677,0.0504914049961371,240,4800
20,12,0.3,1.2,hffd_nadav,0,1,-0.0401327710483201,0.0024097949935821,240,4800
20,12,0.3,1.2,hffd_nadav,1,1,-0.0326296583973544,0.0024753119942033,240,4800
20,12,0.3,1.2,hffd_nadav,2,1,-0.2125669323481815,0.0026743750058813,240,4800
20,12,0.6,0.6,hffd,0,1,-0.2265447776108544,0.0399730859935516,240,4800
20,12,0.6,0.6,hffd,1,1,-0.0228356993908391,0.0407387199957156,240,4800
20,12,0.6,0.6,hffd,2,1,-0.0784770511311307,0.0403859979996923,240,4800
20,12,0.6,0.6,hffd_nadav,0,1,-0.0325460068439156,0.0025363379972986,240,4800
20,12,0.6,0.6,hffd_nadav,1,1,-0.0145897832907735,0.0024849100009305,240,4800
20,12,0.6,0.6,hffd_nadav,2,1,-0.0705651308568349,0.0027307560085318,240,4800
20,12,0.6,0.8,hffd,0,1,-0.0528883479745445,0.0470528040023054,240,4800
20,12,0.6,0.8,hffd,1,1,-0.186214406146405,0.0449401569931069,240,4800
20,12,0.6,0.8,hffd,2,1,-0.2013926702859407,0.0497345689946087,240,4800
20,12,0.6,0.8,hffd_nadav,0,1,-0.0556157657599669,0.0023354459990514,240,4800
20,12,0.6,0.8,hffd_nadav,1,1,-0.01618659083897,0.0024380160029977,240,4800
20,12,0.6,0.8,hffd_nadav,2,1,-0.0382545630924369,0.0023155759990913,240,4800
20,12,0.6,1.0,hffd,0,1,-0.0491859757071324,0.0477281320054316,240,4800
20,12,0.6,1.0,hffd,1,1,-0.1693292308746095,0.0508597769949119,240,4800
20,12,0.6,1.0,hffd,2,1,-0.1786204574020757,0.0494902009959332,240,4800
20,12,0.6,1.0,hffd_nadav,0,1,-0.0446444841194306,0.0033447129972046,240,4800
20,12,0.6,1.0,hffd_nadav,1,1,-0.0073770053687667,0.0025879890017677,240,4800
20,12,0.6,1.0,hffd_nadav,2,1,-0.0793496093922385,0.0030446680029854,240,4800
20,12,0.6,1.2,hffd,0,1,-0.1715101758952641,0.0514792559988563,240,4800
20,12,0.6,1.2,hffd,1,1,-0.3271953274933139,0.0516773910057963,240,4800
20,12,0.6,1.2,hffd,2,1,-0.0288274407357675,0.0477458100067451,240,4800
20,12,0.6,1.2,hffd_nadav,0,1,-0.0530050029258291,0.0023751389962853,240,4800
20,12,0.6,1.2,hffd_nadav,1,1,-0.6784503033550209,0.0023886519920779,240,4800
20,12,0.6,1.2,hffd_nadav,2,1,-0.3446673923223216,0.0027478679985506,240,4800
40,3,0.0,0.6,hffd,0,1,-0.3649999999999949,0.0382981449947692,120,4800
40,3,0.0,0.6,hffd,1,1,-0.3849999999999909,0.0401273930037859,120,4800
40,3,0.0,0.6,hffd,2,1,-0.7800000000000011,0.0395358270034194,120,4800
40,3,0.0,0.6,hffd_nadav,0,1,-0.3649999999999949,0.0029744249914074,120,4800
40,3,0.0,0.6,hffd_nadav,1,1,-0.3849999999999909,0.0022894389985594,120,4800
40,3,0.0,0.6,hffd_nadav,2,1,-0.7800000000000011,0.0022239329991862,120,4800
40,3,0.1,0.6,hffd,0,1,-0.0517487529765077,0.0371402239979943,120,4800
40,3,0.1,0.6,hffd,1,1,-0.0254207790396492,0.037574689995381,120,4800
40,3,0.1,0.6,hffd,2,1,-0.0733305329511893,0.037492363990168,120,4800
40,3,0.1,0.6,hffd_nadav,0,1,-0.0994531851087998,0.00230447598733,120,4800
40,3,0.1,0.6,hffd_nadav,1,1,-0.2147045956519235,0.0025691880000522,120,4800
40,3,0.1,0.6,hffd_nadav,2,1,-0.065973248216494,0.0023835970059735,120,4800
40,3,0.1,0.8,hffd,0,1,-0.0068220917561916,0.0401770000025862,120,4800
40,3,0.1,0.8,hffd,1,1,-0.0010072894188795,0.0420789409981807,120,4800
40,3,0.1,0.8,hffd,2,1,-0.0058163025630904,0.0387996880017453,120,4800
40,3,0.1,0.8,hffd_nadav,0,1,-0.0403367227263231,0.003008651008713,120,4800
40,3,0.1,0.8,hffd_nadav,1,1,-0.0914383710370145,0.0027098080026917,120,4800
40,3,0.1,0.8,hffd_nadav,2,1,-0.1266496471726554,0.0024696359905647,120,4800
40,3,0.1,1.0,hffd,0,1,-0.0989652807170102,0.0398369220056338,120,4800
40,3,0.1,1.0,hffd,1,1,-0.0284317142315728,0.0409392400033539,120,4800
40,3,0.1,1.0,hffd,2,1,-0.0467932141359597,0.0427468720008619,120,4800
40,3,0.1,1.0,hffd_nadav,0,1,-0.0405018380360218,0.0028259370010346,120,4800
40,3,0.1,1.0,hffd_nadav,1,1,-0.1417640619135909,0.0026907450082944,120,4800
40,3,0.1,1.0,hffd_nadav,2,1,-0.0028740539754608,0.0025114980089711,120,4800
40,3,0.1,1.2,hffd,0,1,-0.0806904690049634,0.0375854939920827,120,4800
40,3,0.1,1.2,hffd,1,1,-0.1022270767627446,0.0407536099955905,120,4800
40,3,0.1,1.2,hffd,2,1,-0.0368247500802851,0.0377450530068017,120,4800
40,3,0.1,1.2,hffd_nadav,0,1,-0.030491309654252,0.0024387489975197,120,4800
40,3,0.1,1.2,hffd_nadav,1,1,-0.0501136615581856,0.0027907720068469,120,4800
40,3,0.1,1.2,hffd_nadav,2,1,-0.0161376756154538,0.0021330029994715,120,4800
40,3,0.3,0.6,hffd,0,1,-0.0603510983427497,0.038443202007329,120,4800
40,3,0.3,0.6,hffd,1,1,-0.0314469831585171,0.0396042659995146,120,4800
40,3,0.3,0.6,hffd,2,1,-0.0333869044239776,0.0399187199946027,120,4800
40,3,0.3,0.6,hffd_nadav,0,1,-0.0170450754068127,0.0023159089905675,120,4800
40,3,0.3,0.6,hffd_nadav,1,1,-5.002671613851817e-06,0.002259867003886,120,4800
40,3,0.3,0.6,hffd_nadav,2,1,-0.0311457670880486,0.0023710480018053,120,4800
40,3,0.6,0.6,hffd,0,1,-0.0215442170213151,0.0440920690016355,120,4800
40,3,0.6,0.6,hffd,1,1,-0.1008326742735334,0.0403253419935936,120,4800
40,3,0.6,0.6,hffd,2,1,-0.0431128172309769,0.0434392129973275,120,4800
40,3,0.6,0.6,hffd_nadav,0,1,-0.024810505749258,0.00292367801012,120,4800
40,3,0.6,0.6,hffd_nadav,1,1,-0.0008507088533207,0.0023328639945248,120,4800
40,3,0.6,0.6,hffd_nadav,2,1,-0.1413772115806182,0.0031576940091326,120,4800
40,3,0.6,0.8,hffd,0,1,-0.1439057592905896,0.0402342710003722,120,4800
40,3,0.6,0.8,hffd,1,1,-0.1678737939835457,0.0411879330058582,120,4800
40,3,0.6,0.8,hffd,2,1,-0.5356606363819765,0.0393967810086905,120,4800
40,3,0.6,0.8,hffd_nadav,0,1,-0.04584283017914,0.0024270659923786,120,4800
40,3,0.6,0.8,hffd_nadav,1,1,-0.1506857074117533,0.0025716240052133,120,4800
40,3,0.6,0.8,hffd_nadav,2,1,-0.1050767978674116,0.0039578959986101,120,4800
40,3,0.6,1.0,hffd,0,1,-0.1047162541073305,0.0401052239903947,120,4800
40,3,0.6,1.0,hffd,1,1,-0.3969128004423226,0.0389993470016634,120,4800
40,3,0.6,1.0,hffd,2,1,-0.0400905210549638,0.0415871340082958,120,4800
40,3,0.6,1.0,hffd_nadav,0,1,-0.019561570251966,0.0022659030073555,120,4800
40,3,0.6,1.0,hffd_nadav,1,1,-0.3704787073669422,0.0022902639902895,120,4800
40,3,0.6,1.0,hffd_nadav,2,1,-0.0010578137996901,0.0023318730090977,120,4800
40,3,0.6,1.2,hffd,0,1,-0.1959292998277249,0.0391977179970126,120,4800
40,3,0.6,1.2,hffd,1,1,-0.2668618601665287,0.0408653999911621,120,4800
40,3,0.6,1.2,hffd,2,1,-0.3351898068085575,0.0393999350053491,120,4800
40,3,0.6,1.2,hffd_nadav,0,1,-0.0156303302904063,0.0030635689909104,120,4800
40,3,0.6,1.2,hffd_nadav,1,1,-0.2796507822725118,0.0021043620072305,120,4800
40,3,0.6,1.2,hffd_nadav,2,1,-0.0394362968871462,0.0035521639947546,120,4800
40,6,0.0,0.6,hffd,0,1,-0.4749999999999943,0.0963269490021048,240,9600
40,6,0.0,0.6,hffd,1,1,-0.589999999999975,0.1036927270033629,240,9600
40,6,0.0,0.6,hffd,2,1,-0.5699999999999932,0.097461850993568,240,9600
40,6,0.0,0.6,hffd_nadav,0,1,-0.4749999999999943,0.0047692829975858,240,9600
40,6,0.0,0.6,hffd_nadav,1,1,-0.589999999999975,0.0049394660018151,240,9600
40,6,0.0,0.6,hffd_nadav,2,1,-0.5699999999999932,0.0044616170052904,240,9600
40,6,0.1,0.6,hffd,0,1,-0.074694348142799,0.1010790989967063,240,9600
40,6,0.1,0.6,hffd,1,1,-0.0115495968167067,0.1010092239885125,240,9600
40,6,0.1,0.6,hffd,2,1,-0.0088887179411756,0.0965727820002939,240,9600
40,6,0.1,0.6,hffd_nadav,0,1,-0.0589521506167329,0.0051714110013563,240,9600
40,6,0.1,0.6,hffd_nadav,1,1,-0.0008210669672337,0.0046869140060152,240,9600
40,6,0.1,0.6,hffd_nadav,2,1,-0.0001467397399039,0.0043377249967306,240,9600
40,6,0.1,0.8,hffd,0,1,-0.0143671251707928,0.1126469529990572,240,9600
40,6,0.1,0.8,hffd,1,1,-0.0615953587422382,0.1069208569970214,240,9600
40,6,0.1,0.8,hffd,2,1,-0.0109695364862432,0.1106244059919845,240,9600
40,6,0.1,0.8,hffd_nadav,0,1,-0.0827810370468569,0.0042531280050752,240,9600
40,6,0.1,0.8,hffd_nadav,1,1,-0.0294000627354193,0.0046268180012702,240,9600
40,6,0.1,0.8,hffd_nadav,2,1,-0.0101525264169595,0.0047900339995976,240,9600
40,6,0.1,1.0,hffd,0,1,-0.0099064765207685,0.1224359670013655,240,9600
40,6,0.1,1.0,hffd,1,1,-0.0516521481118275,0.1227322449994972,240,9600
40,6,0.1,1.0,hffd,2,1,-0.0391325257479024,0.1242536549980286,240,9600
40,6,0.1,1.0,hffd_nadav,0,1,-0.0259318417830627,0.004584356007399,240,9600
40,6,0.1,1.0,hffd_nadav,1,1,-0.0008931470634365,0.0043879330041818,240,9600
40,6,0.1,1.0,hffd_nadav,2,1,-0.03643103989981,0.0047981230018194,240,9600
40,6,0.1,1.2,hffd,0,1,-0.0080559318903965,0.1223483909998321,240,9600
40,6,0.1,1.2,hffd,1,1,-0.0072225733719051,0.1186788470076862,240,9600
40,6,0.1,1.2,hffd,2,1,-0.045860006255566,0.1191225499933352,240,9600
40,6,0.1,1.2,hffd_nadav,0,1,-0.0077623504272423,0.0052252809982746,240,9600
40,6,0.1,1.2,hffd_nadav,1,1,-0.0860388182019846,0.0043883379985345,240,9600
40,6,0.1,1.2,hffd_nadav,2,1,-0.0059468459253935,0.0046763619902776,240,9600
40,6,0.3,0.6,hffd,0,1,-0.032850076673327,0.1111850709858117,240,9600
40,6,0.3,0.6,hffd,1,1,-0.0062400015592345,0.1117389050050405,240,9600
40,6,0.3,0.6,hffd,2,1,-0.1795923663022165,0.1035036020039115,240,9600
40,6,0.3,0.6,hffd_nadav,0,1,-0.0047665257034452,0.0045065650047035,240,9600
40,6,0.3,0.6,hffd_nadav,1,1,-0.0285636983910819,0.0047222150024026,240,9600
40,6,0.3,0.6,hffd_nadav,2,1,-0.0138630671635269,0.0043553029972827,240,9600
40,6,0.6,0.6,hffd,0,1,-0.0230248252954368,0.1171146630076691,240,9600
40,6,0.6,0.6,hffd,1,1,-0.0321579901651887,0.1164421349967597,240,9600
40,6,0.6,0.6,hffd,2,1,-0.0399426948217467,0.1176992370019434,240,9600
40,6,0.6,0.6,hffd_nadav,0,1,-0.0761616494108921,0.0044962459942325,240,9600
40,6,0.6,0.6,hffd_nadav,1,1,-0.0368883745213111,0.0043504619970917,240,9600
40,6,0.6,0.6,hffd_nadav,2,1,-0.0409050181429222,0.0046872859966242,240,9600
40,6,0.6,0.8,hffd,0,1,-0.0074209958952451,0.1262732929899357,240,9600
40,6,0.6,0.8,hffd,1,1,-0.0309736993324918,0.1222894539969274,240,9600
40,6,0.6,0.8,hffd,2,1,-0.0128444230618924,0.1202519829967059,240,9600
40,6,0.6,0.8,hffd_nadav,0,1,-0.0368279136714022,0.0044846110104117,240,9600
40,6,0.6,0.8,hffd_nadav,1,1,-0.0591701038882206,0.0050833069981308,240,9600
40,6,0.6,0.8,hffd_nadav,2,1,-0.0845014482032411,0.0042979540012311,240,9600
40,6,0.6,1.0,hffd,0,1,-0.0317214576863875,0.1194791439920663,240,9600
40,6,0.6,1.0,hffd,1,1,-0.0207016341056487,0.1183283349964767,240,9600
40,6,0.6,1.0,hffd,2,1,-0.0038975516766868,0.1214323430031072,240,9600
40,6,0.6,1.0,hffd_nadav,0,1,-0.0193494293195612,0.005092434992548,240,9600
40,6,0.6,1.0,hffd_nadav,1,1,-0.0200196589687493,0.0044689409987768,240,9600
40,6,0.6,1.0,hffd_nadav,2,1,-0.0126463233589788,0.0041207040048902,240,9600
40,6,0.6,1.2,hffd,0,1,-0.010423427246792,0.1163951600028667,240,9600
40,6,0.6,1.2,hffd,1,1,-0.0998741549570354,0.1215266469953348,240,9600
40,6,0.6,1.2,hffd,2,1,-0.201747610314328,0.1190103370026918,240,9600
40,6,0.6,1.2,hffd_nadav,0,1,-0.0325460068439156,0.0047599879908375,240,9600
40,6,0.6,1.2,hffd_nadav,1,1,-0.0145897832907735,0.0044111290044384,240,9600
40,6,0.6,1.2,hffd_nadav,2,1,-0.0705651308568349,0.0048049009928945,240,9600
40,12,0.0,0.6,hffd,0,1,-0.3949999999999818,0.2885741310019512,480,19200
